Id,ProjectName,Country,Town,Latitude,Longitude,Scope,Technology,Capacitym3d,Feedwater,Offtaker,Units,Contractdate,Onlinedate,Status,Rawwatersalinity,Powerconsumption,Contractscope,Dealstructure,EstimatedEPCcost,Currency,EPCContractordesal1,EPCContractordesal2,EPCContractordesal3,EPCContractordesal4,EPCContractordesal5
35742,Al Hassa,Saudi Arabia,Al Hassa,21.54762072,39.23300172,Desalination Plant,RO (Reverse osmosis),112,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1995,1995,Presumed Online,,,EPC,,120000,USD,Al Kawther Industries Ltd.,,,,
35755,Al Jaw,Saudi Arabia,Al Jaw,18.2252778,43.1852778,Desalination Plant,RO (Reverse osmosis),400,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),1,1985,1986,Presumed Online,,,EPC,,410000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35797,Al Jouf,Saudi Arabia,Al Jouf,29.5,38.75,Desalination Plant,RO (Reverse osmosis),100,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1994,1994,Presumed Online,,,EPC,,80000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35777,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MED (Multi-effect distillation),480,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1979,1980,Presumed Online,,,EPC,,1280000,USD,Sasakura Engineering Co., Ltd ,,,,
35775,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MED (Multi-effect distillation),360,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1979,1980,Presumed Online,,,,,,,Sasakura Engineering Co., Ltd ,,,,
3710,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MSF (Multi-stage flash),236180,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,1980,1983,Presumed Online,,,EPC,,200000000,USD,Hitachi Zosen Corporation,,,,
35783,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,RO (Reverse osmosis),114,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1987,1989,Presumed Online,,,EPC,,120000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
50430,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,RO (Reverse osmosis),66660,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),11,2007,2007,Presumed Online,,,,,,,Sasakura Engineering Co., Ltd ,,,,
35778,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MED (Multi-effect distillation),960,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1979,1980,Presumed Online,,,EPC,,2550000,USD,Sasakura Engineering Co., Ltd ,,,,
35798,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MED (Multi-effect distillation),140,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1979,1980,Presumed Online,,,EPC,,380000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
35776,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MED (Multi-effect distillation),360,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1979,1980,Presumed Online,,,EPC,,970000,USD,Sasakura Engineering Co., Ltd ,,,,
35788,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,RO (Reverse osmosis),390,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1987,1988,Presumed Online,,,EPC,,1040000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35782,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,RO (Reverse osmosis),114,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1987,1988,Presumed Online,,,,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35799,Al Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MSF (Multi-stage flash),7300,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),3,1979,1981,Presumed Online,,,EPC,,18100000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
35761,Al Jubail 1,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MSF (Multi-stage flash),19680,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1978,1980,Presumed Online,,,EPC,,34100000,USD,Hitachi Zosen Corporation,,,,
51696,Al Jubail Research And Development Center,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,MSF (Multi-stage flash),96,Seawater (TDS 20000ppm - 50000ppm),Demonstration,1,2007,2009,Presumed Online,,,,,,,SOWIT - Aster Group,,,,
35811,Al Khafji,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,MSF (Multi-stage flash),3785,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1979,1980,Presumed Online,,,EPC,,8970000,USD,Sasakura Engineering Co., Ltd ,,,,
35807,Al Khafji,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,MED (Multi-effect distillation),480,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1981,1982,Presumed Online,,,EPC,,1270000,USD,Sasakura Engineering Co., Ltd ,,,,
35805,Al Khafji,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,MED (Multi-effect distillation),360,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1981,1982,Presumed Online,,,,,,,Sasakura Engineering Co., Ltd ,,,,
41647,Al Khafji,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,MSF (Multi-stage flash),13500,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1983,1985,Presumed Online,,,EPC,,,,Mitsui & Co.,,,,
35806,Al Khafji,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,MED (Multi-effect distillation),360,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1981,1982,Presumed Online,,,EPC,,960000,USD,Sasakura Engineering Co., Ltd ,,,,
3505,Al Khafji,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,MSF (Multi-stage flash),22500,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,1982,1985,Presumed Online,,,EPC,,13500000,USD,Mitsui & Co.,,,,
35834,Al Khafji,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),600,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),2,1986,1986,Presumed Online,,,EPC,,400000,USD,Preussag Wassertechnik,,,,
35849,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),300,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1986,1986,Presumed Online,,,EPC,,310000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35860,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),1000,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,2,1991,1992,Presumed Online,,,EPC,,1030000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35843,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,1,1993,1995,Presumed Online,,,EPC,,160000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35858,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),750,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1991,1992,Presumed Online,,,EPC,,770000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35822,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1994,1994,Presumed Online,,,EPC,,210000,USD,Al Kawther Industries Ltd.,,,,
35854,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),400,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1986,1986,Presumed Online,,,EPC,,410000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35835,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),800,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Irrigation (TDS <1000ppm),1,1986,1987,Presumed Online,,,EPC,,650000,USD,Preussag Wassertechnik,,,,
35850,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),300,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Military,1,1993,1994,Presumed Online,,,EPC,,250000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35818,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),192,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1992,1992,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35833,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),500,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Irrigation (TDS <1000ppm),1,1987,1987,Presumed Online,,,EPC,,410000,USD,Preussag Wassertechnik,,,,
35846,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),220,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1994,1995,Presumed Online,,,EPC,,180000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35829,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),6000,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),4,1985,1987,Presumed Online,,,EPC,,4000000,USD,GETCO,,,,
35861,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),1182,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,1,1991,1992,Presumed Online,,,EPC,,1190000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35827,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),1092,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1989,1989,Presumed Online,,,EPC,,1100000,USD,GETCO,,,,
35825,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),400,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1989,1989,Presumed Online,,,EPC,,410000,USD,GETCO,,,,
35857,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),650,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),1,1990,1990,Presumed Online,,,EPC,,670000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35840,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),105,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1985,1986,Presumed Online,,,EPC,,110000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35823,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),1703,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1988,1988,Presumed Online,,,EPC,,1680000,USD,Arocon,,,,
35836,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),800,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Irrigation (TDS <1000ppm),1,1987,1988,Presumed Online,,,EPC,,650000,USD,Preussag Wassertechnik,,,,
35819,Al Kharj,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),300,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1995,1995,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
42208,Al Kharj RO,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),303,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),1,1994,1995,Presumed Online,,,EPC,,,,AES Arabia Ltd.,,,,
35867,Al Kharkhir,Saudi Arabia,Al Kharkhir,19.25,51.25,Desalination Plant,RO (Reverse osmosis),200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1995,1995,Presumed Online,,,EPC,,210000,USD,Al Kawther Industries Ltd.,,,,
35877,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),300,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1993,1994,Presumed Online,,,EPC,,800000,USD,Al Kawther Industries Ltd.,,,,
35908,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),656,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),2,1990,1991,Presumed Online,,,EPC,,680000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35875,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),100,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1992,1992,Presumed Online,,,EPC,,270000,USD,Al Kawther Industries Ltd.,,,,
35906,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),570,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1992,1993,Presumed Online,,,EPC,,590000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35873,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),330,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),1,1993,1993,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35645,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),600,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1993,1994,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35889,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),134,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1992,1993,Presumed Online,,,EPC,,140000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35904,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),480,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1993,1994,Presumed Online,,,EPC,,500000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35643,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),100,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1991,1992,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35887,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),100,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1993,1994,Presumed Online,,,EPC,,100000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35869,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),148,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1991,1991,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35894,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),163,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1990,1992,Presumed Online,,,EPC,,170000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35876,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),100,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1993,1993,Presumed Online,,,EPC,,270000,USD,Al Kawther Industries Ltd.,,,,
35874,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),360,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1993,1993,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35872,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),330,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1991,1991,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35870,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1991,1991,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35868,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),114,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1995,1995,Presumed Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
35899,Al Khobar,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),272,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1992,1993,Presumed Online,,,EPC,,230000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35912,Al Khobar 2,Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,MSF (Multi-stage flash),267000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),10,1979,1984,Presumed Online,,,EPC,,375510016,USD,VEOLIA SIDEM,,,,
35916,Al Leith,Saudi Arabia,Al Lith,20.14,40.27,Desalination Plant,RO (Reverse osmosis),108,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1988,1988,Presumed Online,,,EPC,,110000,USD,Al Kawther Industries Ltd.,,,,
43932,Al Mohoa,Saudi Arabia,Saudi Arabia,24.046464,44.67480496,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,2005,2006,Presumed Online,,,,,,,Wetico,,,,
36637,Al Nairiyah,Saudi Arabia,Al Nasiriyah,27.685556,42.551389,Desalination Plant,RO (Reverse osmosis),600,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,1,1987,1987,Presumed Online,,,EPC,,620000,USD,Al Kawther Industries Ltd.,,,,
36640,Al Nairiyah,Saudi Arabia,Al Nasiriyah,27.685556,42.551389,Desalination Plant,RO (Reverse osmosis),970,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,1,1990,1991,Presumed Online,,,EPC,,980000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36638,Al Nairiyah,Saudi Arabia,Al Nasiriyah,27.685556,42.551389,Desalination Plant,RO (Reverse osmosis),1900,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1987,1988,Presumed Online,,,EPC,,1930000,USD,Al Kawther Industries Ltd.,,,,
36639,Al Nairiyah,Saudi Arabia,Al Nasiriyah,27.685556,42.551389,Desalination Plant,RO (Reverse osmosis),220,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,1,1991,1992,Presumed Online,,,EPC,,240000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35923,Al Namas,Saudi Arabia,An Namas,19.119,42.1339,Desalination Plant,RO (Reverse osmosis),114,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1988,1988,Presumed Online,,,EPC,,120000,USD,Al Kawther Industries Ltd.,,,,
36238,Al Qassim,Saudi Arabia,Al Qassim,25.69103802,42.84832765,Desalination Plant,RO (Reverse osmosis),580,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1992,1993,Presumed Online,,,EPC,,600000,USD,Al Kawther Industries Ltd.,,,,
36249,Al Qassim,Saudi Arabia,Al Qassim,25.69103802,42.84832765,Desalination Plant,RO (Reverse osmosis),200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),1,1995,1995,Presumed Online,,,EPC,,210000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36245,Al Qassim,Saudi Arabia,Al Qassim,25.69103802,42.84832765,Desalination Plant,RO (Reverse osmosis),110,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),1,1986,1987,Presumed Online,,,,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
36239,Al Qassim,Saudi Arabia,Al Qassim,25.69103802,42.84832765,Desalination Plant,RO (Reverse osmosis),600,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1988,1988,Presumed Online,,,EPC,,1300000,USD,Al Kawther Industries Ltd.,,,,
36235,Al Qassim,Saudi Arabia,Al Qassim,25.69103802,42.84832765,Desalination Plant,RO (Reverse osmosis),210,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1990,1990,Presumed Online,,,EPC,,220000,USD,Al Kawther Industries Ltd.,,,,
36246,Al Qassim,Saudi Arabia,Al Qassim,25.69103802,42.84832765,Desalination Plant,RO (Reverse osmosis),110,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),1,1986,1986,Presumed Online,,,EPC,,120000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
